-8.95016	-5.57867	0
-8.81747	-4.82428	0
-6.54513	2.2691	0
-9.23733	-1.99971	0
-7.39046	-5.02155	0
-7.9766	-4.3622	0
-12.4569	-2.96427	0
-7.36561	-2.12321	0
-11.7114	-4.0104	0
-9.93073	-6.04134	0
-5.04707	-6.60213	0
-7.2161	-1.92998	0
-11.3377	-1.98277	0
-6.91257	-0.305145	0
-7.64229	-7.06395	0
-9.62859	0.449202	0
-7.38295	-5.33324	0
-6.58759	2.03896	0
-9.49223	-5.13817	0
-7.58483	2.07495	0
-13.323	-1.11432	0
-6.38852	-3.52596	0
-6.35076	-2.7853	0
-8.69882	-2.82183	0
-5.3123	0.219166	0
-9.10789	-3.76767	0
-8.10783	-0.590286	0
-6.64669	-3.11886	0
-9.63496	-6.5913	0
-6.51246	-0.990524	0
-12.208	-5.85066	0
-9.33308	-4.96159	0
-9.7702	-4.53964	0
-7.58926	-4.09634	0
-9.36281	-4.58805	0
-10.2689	-2.28543	0
-10.7478	-1.88716	0
-7.69989	0.329737	0
-8.25023	-0.87052	0
-10.9282	-4.76542	0
-9.15795	-8.04488	0
-9.24142	-2.19799	0
-9.6297	-8.16433	0
-10.4551	-2.8344	0
-9.06094	-8.33152	0
-7.14134	-6.46646	0
-12.27	-4.73959	0
-8.1476	-3.88692	0
-4.82466	-4.49269	0
-11.2903	-7.15037	0
-8.88123	-4.05285	0
-7.64678	-2.97501	0
-7.23839	2.85312	0
-9.98002	2.63694	0
-9.92086	-5.56228	0
-7.60088	-4.04688	0
-7.32027	-9.66892	0
-8.34862	-4.43701	0
-9.68674	-7.54597	0
-8.88055	-2.61214	0
-7.15754	-2.67601	0
-10.3073	-5.61666	0
-13.0198	-2.96715	0
-5.96781	-5.10115	0
-8.7089	-8.6132	0
-10.2349	-2.09562	0
-7.7774	-1.22203	0
-10.2095	-2.17983	0
-8.83062	-2.64036	0
-10.5528	-9.10049	0
-6.69358	-0.0643841	0
-9.83452	-0.191748	0
-5.8639	-7.80228	0
-8.93797	-0.91065	0
-5.53214	-1.64536	0
-8.09634	-4.74561	0
-7.67995	-3.33521	0
-10.4261	-0.644883	0
-10.4149	-2.01877	0
-11.1052	-4.8788	0
-8.4567	-4.41833	0
-8.09458	0.20383	0
-6.91852	-3.37763	0
-9.8006	-3.44166	0
-9.41401	-6.3307	0
-5.52239	1.70108	0
-9.15078	-5.11232	0
-10.4251	-2.37442	0
-7.74262	-3.18638	0
-4.95216	1.02275	0
-5.06756	-6.15	0
-7.89736	-6.94321	0
-5.22344	-1.61445	0
-8.49928	1.85415	0
-8.22981	1.49679	0
-6.25716	-4.45623	0
-8.64774	-10.4916	0
-8.68797	-3.50934	0
-5.33732	-4.05389	0
-9.46777	-4.36518	0
-8.9676	-1.1744	0
-9.1495	1.99923	0
-6.75096	-3.21961	0
-8.80282	2.54358	0
-9.80334	-7.78527	0
-6.74326	-2.54081	0
-7.87105	-1.03464	0
-10.1565	-2.24231	0
-13.5109	-9.10612	0
-11.0427	-9.57493	0
-11.659	-5.58527	0
-7.97083	-2.29773	0
-6.25073	-6.53687	0
-8.63986	-3.37215	0
-4.37599	-2.88488	0
-7.71094	0.42201	0
-7.87985	-1.61718	0
-5.18145	-2.25811	0
-10.5732	-0.2681	0
-10.2067	-3.8696	0
-9.70681	-5.66005	0
-7.67393	-2.17572	0
-8.57453	-2.52463	0
-11.3357	1.65931	0
-8.16029	-4.9807	0
-6.98715	-1.74064	0
-11.0345	-4.17784	0
-8.78341	-3.74511	0
-6.84255	-3.71483	0
-8.92813	-4.40356	0
-6.89211	2.52742	0
-11.2158	-1.39484	0
-7.34451	-7.22675	0
-9.91146	-7.30446	0
-10.4656	-6.80443	0
-8.57062	-5.69732	0
-8.47796	-4.12112	0
-5.7274	-4.19196	0
-11.5096	-4.64294	0
-8.70106	-5.28922	0
-9.22812	-4.39097	0
-8.61036	-1.26587	0
-10.1046	-4.77652	0
-10.0645	-2.57135	0
-10.2024	-5.32478	0
-8.16595	-3.98703	0
-8.08488	-8.46819	0
-10.3558	0.607497	0
-12.4625	-6.06652	0
-10.8461	-0.668674	0
-7.95291	2.24281	0
-8.52609	-1.58749	0
-9.02581	-3.65912	0
-4.06072	-5.8228	0
-8.61048	-2.86493	0
-15.422	-6.79692	0
-6.95752	-2.90674	0
-9.91541	-3.4143	0
-8.29354	-4.57246	0
-8.03389	-3.44931	0
-9.78419	-0.311076	0
-8.68748	-0.299232	0
-8.46613	-0.64891	0
-6.64104	-2.72217	0
-8.49067	-4.73883	0
-7.60837	1.49591	0
-8.19243	-7.28121	0
-9.04647	0.564712	0
-8.16074	-0.647331	0
-5.8127	-6.78781	0
-10.2768	-4.19226	0
-11.2598	-1.82351	0
-6.24831	-4.9744	0
-5.59665	-1.83032	0
-6.84246	-5.60257	0
-11.2715	-1.41179	0
-8.20739	-5.35829	0
-8.18352	-8.48712	0
-6.82932	-0.109369	0
-7.88228	-0.98184	0
-12.0672	-1.03528	0
-7.26358	-2.34686	0
-10.1311	-1.68009	0
-12.7374	-3.94957	0
-12.3876	-3.01777	0
-9.07646	-4.10027	0
-7.69712	-9.09821	0
-6.46573	-0.27987	0
-4.98266	-1.45319	0
-11.03	-2.63449	0
-8.07143	-9.66758	0
-12.6501	-0.234387	0
-9.75878	1.09832	0
-7.50904	-5.07721	0
-8.01352	-5.52146	0
-11.2358	-5.82039	0
-9.53434	-3.67953	0
-8.9464	-1.51371	0
-6.15048	-1.18348	0
-8.53492	-7.20182	0
-9.48262	-3.21718	0
-10.7789	-4.39578	0
-7.67651	-1.55198	0
-11.2147	-3.0018	0
-7.617	-6.89862	0
-6.08286	-0.767113	0
-8.31975	-0.678367	0
-7.7569	-2.22977	0
-6.05036	-3.27163	0
-6.21534	-5.96705	0
-10.3076	-3.69321	0
-6.92106	-0.636458	0
-9.27132	-0.293719	0
-6.67947	-1.85056	0
-5.17141	1.20894	0
-13.5915	-2.88357	0
-7.50202	-3.42085	0
-9.50318	-2.7926	0
-6.10222	-3.29822	0
-10.9421	-1.46342	0
-6.68247	-1.62782	0
-6.35278	3.85128	0
-11.1435	-3.72567	0
-7.10614	-5.20675	0
-6.51397	-0.48578	0
-6.40376	-2.77806	0
-8.819	-4.49206	0
-8.96955	0.512265	0
-5.88535	0.618609	0
-9.91595	-3.1979	0
-8.47328	0.50232	0
-7.23178	-4.37133	0
-8.83224	-3.85238	0
-9.3364	-4.21964	0
-5.25708	5.47857	0
-9.28811	-1.37138	0
-4.51111	-11.4437	0
-7.44598	-1.90814	0
-8.59182	0.841642	0
-9.84919	-5.16322	0
-11.0485	1.97673	0
-10.7022	-6.83585	0
-10.2058	-7.32109	0
-8.80183	-4.16082	0
-10.2794	-7.84703	0
-9.43912	0.451821	0
-9.71091	-0.330221	0
-8.07124	-4.33617	0
-14.2674	-6.60106	0
-10.1317	0.394073	0
-8.52137	-0.511011	0
-8.76669	-4.18252	0
-4.89594	-5.53106	0
-8.59691	-6.98599	0
-7.53431	-4.22342	0
-8.49402	-1.16478	0
-9.86809	-3.27316	0
-9.60417	-5.14855	0
-8.07967	-4.63097	0
-8.38914	-0.345831	0
-11.9597	-3.0811	0
-7.89586	-2.07608	0
-9.46263	-3.80492	0
-4.5595	-1.54144	0
-6.98257	-4.85989	0
-6.79283	-0.220355	0
-6.62906	-1.34471	0
-8.14105	-5.28503	0
-11.3808	-4.93166	0
-7.4503	-2.68952	0
-8.25032	-0.55136	0
-7.59657	-6.48952	0
-8.48843	-8.12555	0
-7.24733	-2.99314	0
-6.4021	-4.68421	0
-7.75145	-4.6167	0
-7.27694	-0.873171	0
-8.95949	-5.2019	0
-10.352	1.50551	0
-7.78978	-1.96376	0
-9.11102	-1.38864	0
-6.39632	-9.61728	0
-12.9917	-3.93037	0
-12.0098	-3.85274	0
-7.81264	-0.0424734	0
-8.59788	-4.52389	0
-7.1236	-3.83569	0
-8.92088	0.330697	0
-7.90629	-1.56936	0
-8.47383	-4.60262	0
-11.8151	-3.93908	0
-8.89002	-7.8485	0
-10.8962	-0.661374	0
-10.1469	-6.66443	0
-11.3844	-6.09468	0
-7.661	-4.79073	0
-7.88619	-0.868459	0
-7.44861	-1.48263	0
-10.9582	-4.44796	0
-9.19265	-1.54885	0
-10.6787	-3.40652	0
-7.57623	-6.92781	0
-7.33353	-1.2741	0
-7.70535	-0.801528	0
-12.1477	-2.53364	0
-6.97299	-3.16521	0
-10.6937	-4.76714	0
-12.0238	0.534856	0
-9.71473	-1.06463	0
-8.70206	-2.86436	0
-7.88825	-2.01547	0
-6.33353	-2.34311	0
-9.5183	-3.49946	0
-7.13958	-2.81544	0
-10.5697	-8.457	0
-7.19983	-4.93531	0
-9.5628	-2.52614	0
-9.52161	-5.26956	0
-9.90778	-2.78313	0
-10.4504	-6.49479	0
-8.08529	-2.13354	0
-6.77253	-0.467156	0
-8.8642	-9.90295	0
-9.02858	-1.76548	0
-7.31676	-3.07211	0
-8.11281	-1.27547	0
-10.2682	1.77951	0
-13.2875	-5.05894	0
-8.24132	-3.40138	0
-10.9312	-0.484177	0
-6.72893	-4.84226	0
-8.00867	-6.10552	0
-9.32591	0.904954	0
-8.94073	-3.6941	0
-11.6391	-4.71638	0
-11.4629	-1.88966	0
-9.56183	-4.94052	0
-6.65931	0.570088	0
-8.31781	-7.49295	0
-11.401	-2.19571	0
-10.3804	-2.17507	0
-10.639	-5.73533	0
-9.20956	-2.57182	0
-8.3984	0.168859	0
-9.13689	-2.14964	0
-8.25347	-3.83079	0
-8.7278	-3.42113	0
-9.39436	-6.36047	0
