624474	837604	0
673412	735362	0
647442	677000	0
532283	741384	0
646529	742844	0
647535	755101	0
644131	777721	0
521368	736923	0
688940	798967	0
592666	805244	0
645068	716248	0
666740	707391	0
662064	644958	0
630628	689662	0
623268	774834	0
617896	766560	0
560260	629298	0
595728	703618	0
594177	665266	0
544862	802997	0
512102	686369	0
742244	626859	0
709853	684304	0
662854	764737	0
612693	778368	0
656011	735274	0
644769	750956	0
688852	804551	0
714271	804144	0
695472	794296	0
746441	829147	0
632975	756806	0
679779	842107	0
609763	693428	0
665375	784377	0
783661	772895	0
651521	719802	0
730159	761390	0
708303	692097	0
657201	735978	0
657676	809387	0
636976	735247	0
645990	751430	0
634257	761114	0
638687	658319	0
651406	751827	0
747619	624316	0
623835	729538	0
660357	757474	0
588712	804321	0
568583	699863	0
486170	676920	0
602196	605901	0
642237	745490	0
606020	713186	0
728084	727247	0
554017	771267	0
603318	762900	0
562936	690153	0
617156	717859	0
661356	736420	0
654515	734666	0
637992	730773	0
709788	708315	0
591399	697019	0
683055	858799	0
666771	711680	0
675192	674079	0
760637	769855	0
527197	674487	0
635082	737943	0
723320	815272	0
600764	726223	0
661916	744296	0
671573	696285	0
627760	882730	0
611273	753851	0
581576	715320	0
666541	754171	0
701026	791071	0
667266	731121	0
600277	691215	0
539874	675119	0
607486	706829	0
641770	710711	0
537085	852184	0
717308	804279	0
718598	655512	0
630612	770576	0
570225	842829	0
589675	755546	0
640027	738368	0
664707	722141	0
631597	893608	0
703403	758482	0
616325	730469	0
554610	782542	0
727303	809509	0
603709	757145	0
694477	801480	0
685646	736943	0
668098	713957	0
669410	742049	0
653304	756314	0
613863	789513	0
677034	731641	0
669700	802084	0
624314	773405	0
654682	759785	0
662784	741095	0
697927	742163	0
646571	694895	0
719445	660485	0
643600	764086	0
627929	765962	0
703793	765552	0
587326	773381	0
717722	750330	0
647744	743909	0
642381	763897	0
500568	750993	0
666495	722851	0
634389	786036	0
611266	772133	0
663575	790377	0
630028	754929	0
655401	774402	0
643303	726933	0
639757	719842	0
637825	742807	0
526898	832506	0
711253	662676	0
683817	848128	0
736472	832727	0
689529	744487	0
679608	646448	0
654618	842075	0
694212	664353	0
537054	718748	0
668460	783930	0
548995	826833	0
620659	771475	0
686313	814540	0
631794	761185	0
689468	762705	0
650041	802336	0
637600	807783	0
628658	701860	0
726306	751034	0
659605	834003	0
553865	748234	0
655600	773478	0
721022	679883	0
768482	675006	0
699489	745124	0
639748	753096	0
722543	622479	0
625692	817673	0
660975	682945	0
653157	760124	0
589024	670804	0
650663	750543	0
716474	589627	0
713578	835966	0
662130	816183	0
654155	754804	0
669277	746296	0
495463	836789	0
639613	739148	0
625394	753313	0
618863	725369	0
622394	754662	0
638262	768634	0
616672	764248	0
600013	718427	0
647588	778720	0
684742	730888	0
671740	797199	0
642232	671485	0
648671	698132	0
598298	828919	0
647432	747627	0
635713	731717	0
637917	739863	0
650666	740969	0
665967	760477	0
670430	687642	0
630859	729998	0
669736	723253	0
698843	757623	0
588593	712840	0
551701	762639	0
569859	678546	0
664835	852665	0
581169	743574	0
708960	619575	0
548571	694223	0
649816	741942	0
806622	755456	0
607251	769005	0
643929	740891	0
754810	695153	0
594100	724493	0
550920	733481	0
642541	745931	0
564713	691456	0
648355	754094	0
723355	811885	0
603804	809265	0
685487	777337	0
672669	712077	0
629137	731945	0
651239	704427	0
646667	750450	0
651903	741129	0
593997	772357	0
612222	835296	0
590255	719829	0
631051	775151	0
632805	792317	0
704768	782692	0
640737	802041	0
693011	676778	0
616879	758050	0
720180	797859	0
649007	841089	0
660715	673207	0
709776	723601	0
622698	732571	0
641146	727668	0
643696	798257	0
587179	775954	0
581674	711962	0
598055	705391	0
600201	747106	0
641296	746985	0
631845	770401	0
673297	793402	0
660784	738049	0
604620	781401	0
672211	763778	0
630190	753117	0
670390	749824	0
586317	595754	0
679422	711194	0
613699	762603	0
665574	745106	0
664700	693976	0
662471	737387	0
686671	838550	0
744621	770301	0
653496	830221	0
648715	742157	0
647272	761773	0
642831	780184	0
697183	717780	0
707457	670403	0
596963	702547	0
624454	802817	0
730517	636864	0
560433	682351	0
655697	771778	0
605001	774836	0
665496	765913	0
725075	738599	0
611251	681461	0
633447	754589	0
696039	654217	0
636336	744979	0
633530	724556	0
658676	746651	0
715864	783203	0
644662	743957	0
716034	701170	0
651015	742659	0
643018	718141	0
573889	768197	0
522000	666203	0
642735	739752	0
569972	719314	0
634677	757794	0
593386	739688	0
719701	728325	0
588862	722314	0
719311	712484	0
578882	670901	0
638470	736199	0
619656	753686	0
644685	766579	0
657320	664068	0
568141	657925	0
668617	731357	0
655535	761277	0
593137	706728	0
721988	760267	0
660076	731450	0
427372	690686	0
589711	767742	0
640776	740463	0
777756	778256	0
301956	680587	1
304189	697456	1
286274	728734	1
294684	775224	1
268973	695171	1
304677	705910	1
248748	637649	1
429508	769553	1
468149	505199	1
300152	713285	1
265902	671455	1
295510	697555	1
486190	609623	1
354977	804826	1
257975	592082	1
355952	585755	1
285430	654139	1
321294	664892	1
251150	666330	1
179239	656042	1
316043	704488	1
329823	706000	1
188186	654540	1
281269	731328	1
302147	686102	1
329756	715458	1
212262	700970	1
318137	649994	1
251500	776101	1
374442	633990	1
254640	651678	1
448573	628620	1
211387	657567	1
303680	693523	1
287690	730658	1
447311	785205	1
252568	814030	1
394536	730860	1
262168	671383	1
215687	902015	1
250951	817630	1
273063	678285	1
306763	698061	1
350971	596085	1
304914	695279	1
118511	648023	1
160133	681667	1
448402	746414	1
400326	624970	1
252952	676823	1
413463	567603	1
278479	630939	1
357644	695981	1
379090	753319	1
385257	638831	1
325664	713566	1
198182	677856	1
307097	671237	1
357196	852632	1
304864	695367	1
340313	638495	1
266876	665876	1
249076	589643	1
527817	730208	1
302392	702513	1
229377	613417	1
262537	513243	1
306856	679919	1
255893	641692	1
288661	700807	1
243986	766970	1
337154	818050	1
331738	776278	1
308989	689026	1
451071	614652	1
369162	695258	1
177049	597036	1
307397	731857	1
190542	567586	1
214385	603317	1
292488	660794	1
301304	694488	1
290450	647292	1
240273	687785	1
485824	759688	1
314447	613795	1
406046	576707	1
247378	759626	1
242243	710253	1
335078	619970	1
246400	663553	1
319819	678401	1
357208	755136	1
286658	715984	1
276224	720739	1
286891	681374	1
269693	862281	1
209140	705239	1
298335	753758	1
405752	494260	1
284855	658321	1
292422	606783	1
238952	742430	1
286754	806287	1
385034	613818	1
258007	845879	1
361385	582525	1
256095	673479	1
304011	514497	1
168313	558540	1
273517	847927	1
269578	687993	1
342344	657348	1
511555	663979	1
254044	618693	1
329516	777613	1
381316	720859	1
304874	695381	1
258057	724023	1
312238	495053	1
223059	671746	1
182857	737701	1
423758	695173	1
319037	717022	1
272612	637635	1
302593	696164	1
301289	697255	1
340176	691290	1
301423	696932	1
269774	786648	1
195108	681672	1
298935	670226	1
310043	795304	1
333533	635169	1
426326	733714	1
316583	691734	1
323812	738888	1
184474	672822	1
261698	699422	1
298959	742981	1
278130	681852	1
89604	711268	1
461411	808686	1
386150	700336	1
306813	508848	1
343270	788624	1
254266	563184	1
221257	683381	1
236193	657804	1
305311	547670	1
325404	749697	1
305675	695663	1
234323	590306	1
278285	766785	1
333181	827635	1
310860	682650	1
379268	814910	1
216187	733832	1
255081	562711	1
221833	769105	1
129640	884633	1
298929	666345	1
288914	733451	1
298288	662068	1
336208	747257	1
257260	644183	1
219122	686497	1
256223	566418	1
332173	749569	1
279044	697263	1
372608	716870	1
279062	689829	1
217166	843856	1
313338	727518	1
289905	820948	1
280555	680463	1
327824	620133	1
313999	801106	1
470379	544948	1
316065	796247	1
314665	670429	1
326880	737321	1
318119	673245	1
375031	597847	1
340444	724791	1
112396	741755	1
292787	695293	1
264135	635170	1
228355	583135	1
327427	657950	1
281909	694077	1
340641	618502	1
302992	783929	1
261605	622020	1
308884	703127	1
304500	588762	1
301556	642926	1
224858	807983	1
279515	617056	1
358851	708462	1
115401	744137	1
278267	692206	1
208702	671654	1
403432	795471	1
299778	680989	1
287574	546556	1
299755	675601	1
264783	728023	1
383654	611045	1
234506	764510	1
306197	670713	1
370443	654541	1
338403	771457	1
438616	601102	1
267318	679931	1
228642	788724	1
500824	652101	1
213842	692973	1
192836	648358	1
326129	821426	1
343932	724899	1
286532	513787	1
409264	781148	1
299657	693101	1
251849	548783	1
242142	692101	1
305206	702761	1
292531	656755	1
236864	671810	1
276544	768353	1
321631	632272	1
301620	716356	1
293539	671908	1
308117	740467	1
268889	886754	1
450198	671650	1
474639	808388	1
310168	735937	1
306114	579135	1
296474	688624	1
293176	687393	1
267935	658051	1
317528	569545	1
404854	628067	1
167462	739217	1
313436	638034	1
314521	830133	1
123131	598832	1
300174	705003	1
387423	745425	1
375555	736221	1
312647	700813	1
307671	666744	1
284404	780072	1
127621	744674	1
164798	675178	1
241192	694581	1
161562	624979	1
306397	692178	1
355914	617956	1
480340	753328	1
105551	615832	1
318130	662677	1
296294	706268	1
300777	698526	1
213659	538749	1
361449	666407	1
282983	762833	1
363500	627785	1
310342	697557	1
322064	661855	1
317266	689739	1
414173	576224	1
373783	522502	1
299009	683607	1
122269	693718	1
290251	628343	1
501954	511868	1
241183	860086	1
313365	650658	1
384155	681794	1
357075	730980	1
405179	696518	1
277759	782826	1
251175	650036	1
313862	698344	1
292696	637862	1
326876	674638	1
404700	650077	1
236495	689406	1
122456	724689	1
310319	685436	1
324020	701955	1
258854	848310	1
264032	631887	1
344920	597392	1
239150	710376	1
297247	741497	1
503089	701664	1
320910	689103	1
234103	840818	1
270236	621051	1
303997	782258	1
188413	672057	1
298739	713236	1
303546	699978	1
312521	676742	1
334515	668787	1
325827	672389	1
259852	674085	1
450020	615115	1
322860	537630	1
104165	624716	1
217344	694232	1
300574	649747	1
283304	696351	1
707602	445595	2
719346	449559	2
722639	443586	2
773331	389931	2
746157	439492	2
734039	417015	2
714751	446575	2
731816	415757	2
725946	426962	2
798814	401509	2
693737	452734	2
669866	448338	2
746864	439849	2
727143	433316	2
791514	403535	2
721995	437391	2
756228	419086	2
758640	405587	2
715675	422312	2
596353	470604	2
721507	453573	2
744313	432368	2
729257	451289	2
666032	465155	2
601801	494436	2
661222	453629	2
734450	429010	2
766737	396198	2
731222	429799	2
675857	463897	2
727705	434351	2
727034	420199	2
722277	425835	2
746923	435441	2
728171	409349	2
633701	452224	2
625717	482421	2
858806	387555	2
879462	370332	2
704254	417902	2
675281	454792	2
728609	419664	2
714079	445580	2
771609	417188	2
742704	423925	2
698642	431846	2
684258	463565	2
791992	389182	2
759373	432378	2
837198	402237	2
723729	435237	2
764655	420356	2
727532	423473	2
703907	419258	2
852401	400991	2
730415	423241	2
678951	451942	2
723339	437032	2
726016	416897	2
736837	416432	2
731165	429361	2
774647	427215	2
758669	423940	2
710631	454883	2
734701	423411	2
713931	418764	2
695455	432499	2
724532	436536	2
732725	438797	2
732286	420546	2
751345	431670	2
741371	429784	2
608037	468148	2
730382	448450	2
538607	494883	2
740633	415965	2
678799	450973	2
756673	440896	2
727534	429764	2
749579	410194	2
674276	430483	2
724635	414248	2
699875	435434	2
744271	431399	2
744426	435485	2
729196	418692	2
714355	422413	2
719636	426645	2
666567	454554	2
780310	430101	2
729233	430917	2
752754	440390	2
730094	429952	2
735913	420880	2
744772	424945	2
749916	420994	2
728098	444461	2
799944	418257	2
725809	427710	2
872658	384157	2
727190	430566	2
735511	413420	2
737941	430016	2
748631	407613	2
729082	423437	2
737547	432276	2
727500	428342	2
734065	416944	2
724160	426899	2
670557	464266	2
758317	407936	2
720366	421439	2
746825	435792	2
704175	432147	2
744121	432911	2
777554	396988	2
719327	426700	2
767236	415324	2
726918	433292	2
755320	433793	2
706267	436925	2
855800	386248	2
730682	429153	2
768541	421293	2
706846	447104	2
714304	433269	2
656849	479113	2
732560	416695	2
764135	419588	2
772097	400205	2
689286	450562	2
743847	438935	2
729710	432581	2
720578	440604	2
722499	433185	2
755038	441249	2
732306	423040	2
729408	428928	2
774783	405020	2
733697	419916	2
710943	446319	2
679310	465297	2
732703	428812	2
731991	431543	2
673257	459081	2
725839	424500	2
695054	456057	2
715314	436633	2
687301	458286	2
765294	425815	2
715118	427980	2
767333	420651	2
811403	407904	2
718164	454575	2
739070	411663	2
752581	440394	2
690730	437739	2
887870	380231	2
718401	449372	2
724731	435068	2
733774	432793	2
708631	453634	2
729480	431715	2
741825	405690	2
731191	432062	2
694821	438629	2
720271	425885	2
703652	430300	2
707380	419460	2
714873	418797	2
733691	405330	2
729715	427959	2
727368	452797	2
693426	451198	2
720452	420584	2
731599	428852	2
751517	404029	2
750392	411159	2
751559	416171	2
788276	416307	2
802381	381442	2
730792	434299	2
723743	443731	2
644981	443534	2
722187	439018	2
613011	486786	2
701733	458443	2
764630	436553	2
706095	419599	2
702394	446256	2
743252	440781	2
749317	422956	2
728905	435119	2
652525	464851	2
731460	429856	2
752589	400235	2
739990	419724	2
725971	448385	2
723840	443952	2
680544	442401	2
724483	439497	2
747987	431955	2
724609	423295	2
701304	459080	2
710349	419101	2
711439	453676	2
657496	436294	2
745255	425610	2
721524	424203	2
723797	428747	2
651594	453942	2
608668	457619	2
824293	381793	2
632652	468471	2
747303	406548	2
745060	417858	2
726685	414816	2
745842	434995	2
735718	438748	2
899552	374590	2
745158	417375	2
752346	417083	2
786732	399733	2
729589	425007	2
727316	427043	2
726331	435928	2
726804	445245	2
721682	435068	2
732378	429008	2
738551	420372	2
740906	409067	2
752706	440215	2
724608	430053	2
700354	441203	2
688222	447958	2
730326	429052	2
740287	446677	2
730434	421618	2
866065	386393	2
734429	447999	2
717523	425089	2
727809	442662	2
733733	431100	2
695936	430737	2
727499	426272	2
718009	426196	2
750873	437959	2
729994	429220	2
709712	441455	2
732848	425657	2
753057	423397	2
732683	447385	2
740753	442421	2
743293	432205	2
738254	421549	2
725268	431897	2
752830	435580	2
744755	433087	2
717724	450610	2
726128	420227	2
730135	440077	2
720869	438684	2
737328	412148	2
741031	434833	2
824039	412631	2
737966	412088	2
772015	409439	2
793237	397111	2
733788	448321	2
709282	436166	2
744664	426096	2
650775	452666	2
755167	409465	2
765633	405225	2
694683	450938	2
729711	430614	2
745044	407883	2
670181	441166	2
775130	415529	2
737414	444314	2
730608	432295	2
754376	441307	2
730203	412359	2
835516	400152	2
728664	432475	2
825989	382573	2
742650	431539	2
810322	411001	2
748409	441036	2
752527	434124	2
754792	438766	2
765181	401096	2
741044	438625	2
836049	367059	2
712348	448032	2
781662	408287	2
734372	426865	2
728383	430978	2
640253	444179	2
699386	444481	2
731442	420135	2
825123	400890	2
777591	429836	2
713951	422718	2
707581	458339	2
712891	443223	2
729363	427662	2
720657	419646	2
738674	432588	2
719396	435342	2
731257	446926	2
755055	439992	2
754485	438168	2
748375	408551	2
729426	426649	2
696542	425992	2
526879	525216	2
806588	410162	2
754502	431256	2
730935	428667	2
729609	430923	2
746498	408410	2
731119	444131	2
802912	397184	2
727608	439533	2
760617	407955	2
729897	434527	2
754387	641979	3
765672	517359	3
757899	557203	3
802071	528302	3
787465	589048	3
690720	635104	3
809697	523329	3
841221	597749	3
725486	606726	3
763865	466863	3
748007	681166	3
753268	512626	3
769511	572049	3
784165	583481	3
802983	575321	3
871144	555639	3
808049	557219	3
842659	586303	3
829000	613267	3
707169	574081	3
638540	688402	3
764937	568311	3
763685	566862	3
768294	559308	3
758869	579689	3
758814	521459	3
781691	592729	3
748984	487073	3
787310	654821	3
702714	742670	3
768709	572825	3
703372	576186	3
772389	565056	3
772148	571798	3
746759	573321	3
756285	616509	3
770099	572752	3
844515	509601	3
817531	537322	3
759684	546556	3
769720	563067	3
761599	619897	3
725823	615915	3
892697	526303	3
849949	540019	3
858747	573582	3
745209	536050	3
771219	572604	3
766135	599200	3
759715	564427	3
795068	560529	3
780723	675084	3
781190	576752	3
771901	572100	3
831389	480744	3
802115	533460	3
793828	440259	3
627700	686145	3
694220	605434	3
712797	557541	3
771847	579401	3
780097	514997	3
856326	535732	3
789339	582401	3
732523	581112	3
772782	618550	3
725592	592099	3
782723	495430	3
849093	568778	3
745223	598309	3
709466	636692	3
841036	437005	3
817600	535078	3
798637	458473	3
741778	574603	3
803290	647415	3
712221	587568	3
818663	590371	3
804156	564521	3
778573	679864	3
772224	555196	3
763953	571400	3
769986	570208	3
732245	547161	3
769877	577657	3
721616	560552	3
671639	598507	3
764188	590140	3
746964	488914	3
811883	486564	3
760115	557677	3
740307	488714	3
742779	571278	3
808094	571054	3
783481	538589	3
689711	722724	3
677369	627092	3
720791	540758	3
793831	593983	3
762051	495770	3
804628	577098	3
758634	560594	3
760164	506435	3
771231	564989	3
768119	567611	3
765005	660767	3
754194	560538	3
773880	613812	3
712195	635851	3
734479	530668	3
796696	552631	3
802570	557860	3
759801	574638	3
611673	731519	3
842911	560754	3
773938	597765	3
735213	642892	3
769643	571853	3
712381	547153	3
